Date,Time,DateTime,Zone,DayOfWeekNumber,DayOfWeek,Hour,Weather,Temperature_C,Rainfall_mm,Ride_Requests,Available_Vehicles,Expected_Demand,Demand_Supply_Gap
2026-01-06,08:00,2026-01-06 08:00:00,Central Business District,1,Tuesday,8,Heavy Rain,24.8,26.6,157,119,157,38
2026-01-06,08:00,2026-01-06 08:00:00,Airport,1,Tuesday,8,Heavy Rain,24.8,26.6,125,126,132,6
2026-01-06,08:00,2026-01-06 08:00:00,Railway Station,1,Tuesday,8,Heavy Rain,24.8,26.6,211,171,220,49
2026-01-06,08:00,2026-01-06 08:00:00,IT Park,1,Tuesday,8,Heavy Rain,24.8,26.6,169,179,176,-3
2026-01-06,08:00,2026-01-06 08:00:00,Residential North,1,Tuesday,8,Heavy Rain,24.8,26.6,108,75,114,39
2026-01-06,08:00,2026-01-06 08:00:00,Residential South,1,Tuesday,8,Heavy Rain,24.8,26.6,81,86,87,1
2026-01-06,08:00,2026-01-06 08:00:00,Shopping District,1,Tuesday,8,Heavy Rain,24.8,26.6,131,116,137,21
2026-01-06,08:00,2026-01-06 08:00:00,University Area,1,Tuesday,8,Heavy Rain,24.8,26.6,147,157,145,-12
2026-01-06,08:00,2026-01-06 08:00:00,Industrial Area,1,Tuesday,8,Heavy Rain,24.8,26.6,69,53,69,16
2026-01-06,08:00,2026-01-06 08:00:00,Bus Terminal,1,Tuesday,8,Heavy Rain,24.8,26.6,129,110,136,26
2026-01-06,09:00,2026-01-06 09:00:00,Central Business District,1,Tuesday,9,Light Rain,25.5,2.6,101,110,109,-1
2026-01-06,09:00,2026-01-06 09:00:00,Airport,1,Tuesday,9,Light Rain,25.5,2.6,123,122,132,10
2026-01-06,09:00,2026-01-06 09:00:00,Railway Station,1,Tuesday,9,Light Rain,25.5,2.6,118,140,126,-14
2026-01-06,09:00,2026-01-06 09:00:00,IT Park,1,Tuesday,9,Light Rain,25.5,2.6,125,106,125,19
2026-01-06,09:00,2026-01-06 09:00:00,Residential North,1,Tuesday,9,Light Rain,25.5,2.6,78,91,82,-9
2026-01-06,09:00,2026-01-06 09:00:00,Residential South,1,Tuesday,9,Light Rain,25.5,2.6,85,89,87,-2
2026-01-06,09:00,2026-01-06 09:00:00,Shopping District,1,Tuesday,9,Light Rain,25.5,2.6,128,127,128,1
2026-01-06,09:00,2026-01-06 09:00:00,University Area,1,Tuesday,9,Light Rain,25.5,2.6,123,125,125,0
2026-01-06,09:00,2026-01-06 09:00:00,Industrial Area,1,Tuesday,9,Light Rain,25.5,2.6,79,106,81,-25
2026-01-06,09:00,2026-01-06 09:00:00,Bus Terminal,1,Tuesday,9,Light Rain,25.5,2.6,124,95,133,38
2026-01-06,10:00,2026-01-06 10:00:00,Central Business District,1,Tuesday,10,Sunny,30.5,0.0,78,70,79,9
2026-01-06,10:00,2026-01-06 10:00:00,Airport,1,Tuesday,10,Sunny,30.5,0.0,57,55,58,3
2026-01-06,10:00,2026-01-06 10:00:00,Railway Station,1,Tuesday,10,Sunny,30.5,0.0,76,86,78,-8
2026-01-06,10:00,2026-01-06 10:00:00,IT Park,1,Tuesday,10,Sunny,30.5,0.0,96,119,98,-21
2026-01-06,10:00,2026-01-06 10:00:00,Residential North,1,Tuesday,10,Sunny,30.5,0.0,43,43,44,1
2026-01-06,10:00,2026-01-06 10:00:00,Residential South,1,Tuesday,10,Sunny,30.5,0.0,52,63,51,-12
2026-01-06,10:00,2026-01-06 10:00:00,Shopping District,1,Tuesday,10,Sunny,30.5,0.0,66,78,68,-10
2026-01-06,10:00,2026-01-06 10:00:00,University Area,1,Tuesday,10,Sunny,30.5,0.0,45,58,46,-12
2026-01-06,10:00,2026-01-06 10:00:00,Industrial Area,1,Tuesday,10,Sunny,30.5,0.0,40,45,44,-1
2026-01-06,10:00,2026-01-06 10:00:00,Bus Terminal,1,Tuesday,10,Sunny,30.5,0.0,72,84,73,-11
2026-01-06,11:00,2026-01-06 11:00:00,Central Business District,1,Tuesday,11,Sunny,28.3,0.0,98,102,99,-3
2026-01-06,11:00,2026-01-06 11:00:00,Airport,1,Tuesday,11,Sunny,28.3,0.0,64,98,66,-32
2026-01-06,11:00,2026-01-06 11:00:00,Railway Station,1,Tuesday,11,Sunny,28.3,0.0,87,94,88,-6
2026-01-06,11:00,2026-01-06 11:00:00,IT Park,1,Tuesday,11,Sunny,28.3,0.0,67,68,68,0
2026-01-06,11:00,2026-01-06 11:00:00,Residential North,1,Tuesday,11,Sunny,28.3,0.0,37,44,38,-6
2026-01-06,11:00,2026-01-06 11:00:00,Residential South,1,Tuesday,11,Sunny,28.3,0.0,37,42,38,-4
2026-01-06,11:00,2026-01-06 11:00:00,Shopping District,1,Tuesday,11,Sunny,28.3,0.0,66,81,67,-14
2026-01-06,11:00,2026-01-06 11:00:00,University Area,1,Tuesday,11,Sunny,28.3,0.0,55,70,57,-13
2026-01-06,11:00,2026-01-06 11:00:00,Industrial Area,1,Tuesday,11,Sunny,28.3,0.0,36,36,37,1
2026-01-06,11:00,2026-01-06 11:00:00,Bus Terminal,1,Tuesday,11,Sunny,28.3,0.0,61,74,62,-12
2026-01-06,12:00,2026-01-06 12:00:00,Central Business District,1,Tuesday,12,Light Rain,26.5,2.2,85,69,90,21
2026-01-06,12:00,2026-01-06 12:00:00,Airport,1,Tuesday,12,Light Rain,26.5,2.2,76,80,76,-4
2026-01-06,12:00,2026-01-06 12:00:00,Railway Station,1,Tuesday,12,Light Rain,26.5,2.2,136,139,138,-1
2026-01-06,12:00,2026-01-06 12:00:00,IT Park,1,Tuesday,12,Light Rain,26.5,2.2,87,69,90,21
2026-01-06,12:00,2026-01-06 12:00:00,Residential North,1,Tuesday,12,Light Rain,26.5,2.2,48,48,50,2
2026-01-06,12:00,2026-01-06 12:00:00,Residential South,1,Tuesday,12,Light Rain,26.5,2.2,53,70,57,-13
2026-01-06,12:00,2026-01-06 12:00:00,Shopping District,1,Tuesday,12,Light Rain,26.5,2.2,75,71,79,8
2026-01-06,12:00,2026-01-06 12:00:00,University Area,1,Tuesday,12,Light Rain,26.5,2.2,74,80,73,-7
2026-01-06,12:00,2026-01-06 12:00:00,Industrial Area,1,Tuesday,12,Light Rain,26.5,2.2,50,52,53,1
2026-01-06,12:00,2026-01-06 12:00:00,Bus Terminal,1,Tuesday,12,Light Rain,26.5,2.2,64,53,66,13
2026-01-06,13:00,2026-01-06 13:00:00,Central Business District,1,Tuesday,13,Heavy Rain,28.6,8.9,149,152,155,3
2026-01-06,13:00,2026-01-06 13:00:00,Airport,1,Tuesday,13,Heavy Rain,28.6,8.9,84,83,86,3
2026-01-06,13:00,2026-01-06 13:00:00,Railway Station,1,Tuesday,13,Heavy Rain,28.6,8.9,115,99,124,25
2026-01-06,13:00,2026-01-06 13:00:00,IT Park,1,Tuesday,13,Heavy Rain,28.6,8.9,125,120,132,12
2026-01-06,13:00,2026-01-06 13:00:00,Residential North,1,Tuesday,13,Heavy Rain,28.6,8.9,61,69,62,-7
2026-01-06,13:00,2026-01-06 13:00:00,Residential South,1,Tuesday,13,Heavy Rain,28.6,8.9,50,43,54,11
2026-01-06,13:00,2026-01-06 13:00:00,Shopping District,1,Tuesday,13,Heavy Rain,28.6,8.9,93,103,98,-5
2026-01-06,13:00,2026-01-06 13:00:00,University Area,1,Tuesday,13,Heavy Rain,28.6,8.9,73,79,74,-5
2026-01-06,13:00,2026-01-06 13:00:00,Industrial Area,1,Tuesday,13,Heavy Rain,28.6,8.9,56,50,59,9
2026-01-06,13:00,2026-01-06 13:00:00,Bus Terminal,1,Tuesday,13,Heavy Rain,28.6,8.9,93,110,99,-11
2026-01-06,14:00,2026-01-06 14:00:00,Central Business District,1,Tuesday,14,Cloudy,29.7,1.0,117,125,122,-3
2026-01-06,14:00,2026-01-06 14:00:00,Airport,1,Tuesday,14,Cloudy,29.7,1.0,62,78,67,-11
2026-01-06,14:00,2026-01-06 14:00:00,Railway Station,1,Tuesday,14,Cloudy,29.7,1.0,68,85,71,-14
2026-01-06,14:00,2026-01-06 14:00:00,IT Park,1,Tuesday,14,Cloudy,29.7,1.0,74,77,74,-3
2026-01-06,14:00,2026-01-06 14:00:00,Residential North,1,Tuesday,14,Cloudy,29.7,1.0,48,67,51,-16
2026-01-06,14:00,2026-01-06 14:00:00,Residential South,1,Tuesday,14,Cloudy,29.7,1.0,36,35,38,3
2026-01-06,14:00,2026-01-06 14:00:00,Shopping District,1,Tuesday,14,Cloudy,29.7,1.0,72,77,73,-4
2026-01-06,14:00,2026-01-06 14:00:00,University Area,1,Tuesday,14,Cloudy,29.7,1.0,54,49,57,8
2026-01-06,14:00,2026-01-06 14:00:00,Industrial Area,1,Tuesday,14,Cloudy,29.7,1.0,48,61,47,-14
2026-01-06,14:00,2026-01-06 14:00:00,Bus Terminal,1,Tuesday,14,Cloudy,29.7,1.0,68,92,73,-19
2026-01-06,15:00,2026-01-06 15:00:00,Central Business District,1,Tuesday,15,Cloudy,29.2,0.1,86,88,92,4
2026-01-06,15:00,2026-01-06 15:00:00,Airport,1,Tuesday,15,Cloudy,29.2,0.1,58,52,61,9
2026-01-06,15:00,2026-01-06 15:00:00,Railway Station,1,Tuesday,15,Cloudy,29.2,0.1,100,128,104,-24
2026-01-06,15:00,2026-01-06 15:00:00,IT Park,1,Tuesday,15,Cloudy,29.2,0.1,79,88,80,-8
2026-01-06,15:00,2026-01-06 15:00:00,Residential North,1,Tuesday,15,Cloudy,29.2,0.1,39,35,40,5
2026-01-06,15:00,2026-01-06 15:00:00,Residential South,1,Tuesday,15,Cloudy,29.2,0.1,48,53,51,-2
2026-01-06,15:00,2026-01-06 15:00:00,Shopping District,1,Tuesday,15,Cloudy,29.2,0.1,67,89,68,-21
2026-01-06,15:00,2026-01-06 15:00:00,University Area,1,Tuesday,15,Cloudy,29.2,0.1,46,57,47,-10
2026-01-06,15:00,2026-01-06 15:00:00,Industrial Area,1,Tuesday,15,Cloudy,29.2,0.1,44,47,43,-4
2026-01-06,15:00,2026-01-06 15:00:00,Bus Terminal,1,Tuesday,15,Cloudy,29.2,0.1,67,87,67,-20
2026-01-06,16:00,2026-01-06 16:00:00,Central Business District,1,Tuesday,16,Sunny,29.7,0.0,93,105,97,-8
2026-01-06,16:00,2026-01-06 16:00:00,Airport,1,Tuesday,16,Sunny,29.7,0.0,58,53,60,7
2026-01-06,16:00,2026-01-06 16:00:00,Railway Station,1,Tuesday,16,Sunny,29.7,0.0,81,99,84,-15
2026-01-06,16:00,2026-01-06 16:00:00,IT Park,1,Tuesday,16,Sunny,29.7,0.0,71,69,72,3
2026-01-06,16:00,2026-01-06 16:00:00,Residential North,1,Tuesday,16,Sunny,29.7,0.0,44,57,43,-14
2026-01-06,16:00,2026-01-06 16:00:00,Residential South,1,Tuesday,16,Sunny,29.7,0.0,36,46,37,-9
2026-01-06,16:00,2026-01-06 16:00:00,Shopping District,1,Tuesday,16,Sunny,29.7,0.0,65,82,68,-14
2026-01-06,16:00,2026-01-06 16:00:00,University Area,1,Tuesday,16,Sunny,29.7,0.0,75,70,73,3
2026-01-06,16:00,2026-01-06 16:00:00,Industrial Area,1,Tuesday,16,Sunny,29.7,0.0,36,48,36,-12
2026-01-06,16:00,2026-01-06 16:00:00,Bus Terminal,1,Tuesday,16,Sunny,29.7,0.0,68,70,70,0
2026-01-06,17:00,2026-01-06 17:00:00,Central Business District,1,Tuesday,17,Light Rain,30.8,3.0,160,155,162,7
2026-01-06,17:00,2026-01-06 17:00:00,Airport,1,Tuesday,17,Light Rain,30.8,3.0,121,111,127,16
2026-01-06,17:00,2026-01-06 17:00:00,Railway Station,1,Tuesday,17,Light Rain,30.8,3.0,161,201,158,-43
2026-01-06,17:00,2026-01-06 17:00:00,IT Park,1,Tuesday,17,Light Rain,30.8,3.0,166,168,169,1
2026-01-06,17:00,2026-01-06 17:00:00,Residential North,1,Tuesday,17,Light Rain,30.8,3.0,94,100,101,1
2026-01-06,17:00,2026-01-06 17:00:00,Residential South,1,Tuesday,17,Light Rain,30.8,3.0,93,115,94,-21
2026-01-06,17:00,2026-01-06 17:00:00,Shopping District,1,Tuesday,17,Light Rain,30.8,3.0,169,143,168,25
2026-01-06,17:00,2026-01-06 17:00:00,University Area,1,Tuesday,17,Light Rain,30.8,3.0,168,148,168,20
2026-01-06,17:00,2026-01-06 17:00:00,Industrial Area,1,Tuesday,17,Light Rain,30.8,3.0,57,90,57,-33
2026-01-06,17:00,2026-01-06 17:00:00,Bus Terminal,1,Tuesday,17,Light Rain,30.8,3.0,117,130,124,-6
2026-01-06,18:00,2026-01-06 18:00:00,Central Business District,1,Tuesday,18,Sunny,30.5,0.0,145,154,150,-4
2026-01-06,18:00,2026-01-06 18:00:00,Airport,1,Tuesday,18,Sunny,30.5,0.0,87,92,88,-4
2026-01-06,18:00,2026-01-06 18:00:00,Railway Station,1,Tuesday,18,Sunny,30.5,0.0,131,121,135,14
2026-01-06,18:00,2026-01-06 18:00:00,IT Park,1,Tuesday,18,Sunny,30.5,0.0,88,88,93,5
2026-01-06,18:00,2026-01-06 18:00:00,Residential North,1,Tuesday,18,Sunny,30.5,0.0,88,104,92,-12
2026-01-06,18:00,2026-01-06 18:00:00,Residential South,1,Tuesday,18,Sunny,30.5,0.0,81,98,84,-14
2026-01-06,18:00,2026-01-06 18:00:00,Shopping District,1,Tuesday,18,Sunny,30.5,0.0,166,158,171,13
2026-01-06,18:00,2026-01-06 18:00:00,University Area,1,Tuesday,18,Sunny,30.5,0.0,81,76,85,9
2026-01-06,18:00,2026-01-06 18:00:00,Industrial Area,1,Tuesday,18,Sunny,30.5,0.0,72,65,74,9
2026-01-06,18:00,2026-01-06 18:00:00,Bus Terminal,1,Tuesday,18,Sunny,30.5,0.0,116,120,125,5
2026-01-06,19:00,2026-01-06 19:00:00,Central Business District,1,Tuesday,19,Sunny,29.9,0.0,172,179,177,-2
2026-01-06,19:00,2026-01-06 19:00:00,Airport,1,Tuesday,19,Sunny,29.9,0.0,101,100,104,4
2026-01-06,19:00,2026-01-06 19:00:00,Railway Station,1,Tuesday,19,Sunny,29.9,0.0,122,125,122,-3
2026-01-06,19:00,2026-01-06 19:00:00,IT Park,1,Tuesday,19,Sunny,29.9,0.0,119,112,119,7
2026-01-06,19:00,2026-01-06 19:00:00,Residential North,1,Tuesday,19,Sunny,29.9,0.0,92,107,95,-12
2026-01-06,19:00,2026-01-06 19:00:00,Residential South,1,Tuesday,19,Sunny,29.9,0.0,67,63,67,4
2026-01-06,19:00,2026-01-06 19:00:00,Shopping District,1,Tuesday,19,Sunny,29.9,0.0,183,189,183,-6
2026-01-06,19:00,2026-01-06 19:00:00,University Area,1,Tuesday,19,Sunny,29.9,0.0,75,79,76,-3
2026-01-06,19:00,2026-01-06 19:00:00,Industrial Area,1,Tuesday,19,Sunny,29.9,0.0,68,90,69,-21
2026-01-06,19:00,2026-01-06 19:00:00,Bus Terminal,1,Tuesday,19,Sunny,29.9,0.0,124,122,135,13
2026-01-06,20:00,2026-01-06 20:00:00,Central Business District,1,Tuesday,20,Cloudy,28.5,0.9,151,150,155,5
2026-01-06,20:00,2026-01-06 20:00:00,Airport,1,Tuesday,20,Cloudy,28.5,0.9,161,145,163,18
2026-01-06,20:00,2026-01-06 20:00:00,Railway Station,1,Tuesday,20,Cloudy,28.5,0.9,132,132,133,1
2026-01-06,20:00,2026-01-06 20:00:00,IT Park,1,Tuesday,20,Cloudy,28.5,0.9,118,121,119,-2
2026-01-06,20:00,2026-01-06 20:00:00,Residential North,1,Tuesday,20,Cloudy,28.5,0.9,87,87,89,2
2026-01-06,20:00,2026-01-06 20:00:00,Residential South,1,Tuesday,20,Cloudy,28.5,0.9,65,82,66,-16
2026-01-06,20:00,2026-01-06 20:00:00,Shopping District,1,Tuesday,20,Cloudy,28.5,0.9,168,186,168,-18
2026-01-06,20:00,2026-01-06 20:00:00,University Area,1,Tuesday,20,Cloudy,28.5,0.9,104,117,108,-9
2026-01-06,20:00,2026-01-06 20:00:00,Industrial Area,1,Tuesday,20,Cloudy,28.5,0.9,81,88,84,-4
2026-01-06,20:00,2026-01-06 20:00:00,Bus Terminal,1,Tuesday,20,Cloudy,28.5,0.9,116,134,119,-15
2026-01-06,21:00,2026-01-06 21:00:00,Central Business District,1,Tuesday,21,Sunny,32.4,0.0,80,97,83,-14
2026-01-06,21:00,2026-01-06 21:00:00,Airport,1,Tuesday,21,Sunny,32.4,0.0,93,102,95,-7
2026-01-06,21:00,2026-01-06 21:00:00,Railway Station,1,Tuesday,21,Sunny,32.4,0.0,92,101,90,-11
2026-01-06,21:00,2026-01-06 21:00:00,IT Park,1,Tuesday,21,Sunny,32.4,0.0,98,102,102,0
2026-01-06,21:00,2026-01-06 21:00:00,Residential North,1,Tuesday,21,Sunny,32.4,0.0,53,59,55,-4
2026-01-06,21:00,2026-01-06 21:00:00,Residential South,1,Tuesday,21,Sunny,32.4,0.0,45,46,48,2
2026-01-06,21:00,2026-01-06 21:00:00,Shopping District,1,Tuesday,21,Sunny,32.4,0.0,83,78,86,8
2026-01-06,21:00,2026-01-06 21:00:00,University Area,1,Tuesday,21,Sunny,32.4,0.0,48,56,48,-8
2026-01-06,21:00,2026-01-06 21:00:00,Industrial Area,1,Tuesday,21,Sunny,32.4,0.0,43,51,43,-8
2026-01-06,21:00,2026-01-06 21:00:00,Bus Terminal,1,Tuesday,21,Sunny,32.4,0.0,88,115,92,-23
2026-01-06,22:00,2026-01-06 22:00:00,Central Business District,1,Tuesday,22,Cloudy,29.1,0.8,103,114,105,-9
2026-01-06,22:00,2026-01-06 22:00:00,Airport,1,Tuesday,22,Cloudy,29.1,0.8,89,96,89,-7
2026-01-06,22:00,2026-01-06 22:00:00,Railway Station,1,Tuesday,22,Cloudy,29.1,0.8,76,83,76,-7
2026-01-06,22:00,2026-01-06 22:00:00,IT Park,1,Tuesday,22,Cloudy,29.1,0.8,80,70,87,17
2026-01-06,22:00,2026-01-06 22:00:00,Residential North,1,Tuesday,22,Cloudy,29.1,0.8,47,53,49,-4
2026-01-06,22:00,2026-01-06 22:00:00,Residential South,1,Tuesday,22,Cloudy,29.1,0.8,53,68,54,-14
2026-01-06,22:00,2026-01-06 22:00:00,Shopping District,1,Tuesday,22,Cloudy,29.1,0.8,76,100,78,-22
2026-01-06,22:00,2026-01-06 22:00:00,University Area,1,Tuesday,22,Cloudy,29.1,0.8,59,63,60,-3
2026-01-06,22:00,2026-01-06 22:00:00,Industrial Area,1,Tuesday,22,Cloudy,29.1,0.8,47,61,49,-12
2026-01-06,22:00,2026-01-06 22:00:00,Bus Terminal,1,Tuesday,22,Cloudy,29.1,0.8,70,75,70,-5
2026-01-06,23:00,2026-01-06 23:00:00,Central Business District,1,Tuesday,23,Cloudy,27.0,0.5,39,56,41,-15
2026-01-06,23:00,2026-01-06 23:00:00,Airport,1,Tuesday,23,Cloudy,27.0,0.5,39,45,39,-6
2026-01-06,23:00,2026-01-06 23:00:00,Railway Station,1,Tuesday,23,Cloudy,27.0,0.5,45,81,47,-34
2026-01-06,23:00,2026-01-06 23:00:00,IT Park,1,Tuesday,23,Cloudy,27.0,0.5,41,68,42,-26
2026-01-06,23:00,2026-01-06 23:00:00,Residential North,1,Tuesday,23,Cloudy,27.0,0.5,24,26,25,-1
2026-01-06,23:00,2026-01-06 23:00:00,Residential South,1,Tuesday,23,Cloudy,27.0,0.5,29,47,30,-17
2026-01-06,23:00,2026-01-06 23:00:00,Shopping District,1,Tuesday,23,Cloudy,27.0,0.5,31,51,32,-19
2026-01-06,23:00,2026-01-06 23:00:00,University Area,1,Tuesday,23,Cloudy,27.0,0.5,30,36,29,-7
2026-01-06,23:00,2026-01-06 23:00:00,Industrial Area,1,Tuesday,23,Cloudy,27.0,0.5,23,37,24,-13
2026-01-06,23:00,2026-01-06 23:00:00,Bus Terminal,1,Tuesday,23,Cloudy,27.0,0.5,52,64,52,-12
2026-01-07,00:00,2026-01-07 00:00:00,Central Business District,2,Wednesday,0,Cloudy,30.4,0.1,46,51,46,-5
2026-01-07,00:00,2026-01-07 00:00:00,Airport,2,Wednesday,0,Cloudy,30.4,0.1,35,50,35,-15
2026-01-07,00:00,2026-01-07 00:00:00,Railway Station,2,Wednesday,0,Cloudy,30.4,0.1,35,51,37,-14
2026-01-07,00:00,2026-01-07 00:00:00,IT Park,2,Wednesday,0,Cloudy,30.4,0.1,34,35,36,1
2026-01-07,00:00,2026-01-07 00:00:00,Residential North,2,Wednesday,0,Cloudy,30.4,0.1,18,26,19,-7
2026-01-07,00:00,2026-01-07 00:00:00,Residential South,2,Wednesday,0,Cloudy,30.4,0.1,16,26,16,-10
2026-01-07,00:00,2026-01-07 00:00:00,Shopping District,2,Wednesday,0,Cloudy,30.4,0.1,33,46,35,-11
2026-01-07,00:00,2026-01-07 00:00:00,University Area,2,Wednesday,0,Cloudy,30.4,0.1,25,42,26,-16
2026-01-07,00:00,2026-01-07 00:00:00,Industrial Area,2,Wednesday,0,Cloudy,30.4,0.1,18,26,18,-8
2026-01-07,00:00,2026-01-07 00:00:00,Bus Terminal,2,Wednesday,0,Cloudy,30.4,0.1,36,34,38,4
2026-01-07,01:00,2026-01-07 01:00:00,Central Business District,2,Wednesday,1,Sunny,30.5,0.0,36,48,36,-12
2026-01-07,01:00,2026-01-07 01:00:00,Airport,2,Wednesday,1,Sunny,30.5,0.0,33,44,34,-10
2026-01-07,01:00,2026-01-07 01:00:00,Railway Station,2,Wednesday,1,Sunny,30.5,0.0,31,34,33,-1
2026-01-07,01:00,2026-01-07 01:00:00,IT Park,2,Wednesday,1,Sunny,30.5,0.0,46,54,46,-8
2026-01-07,01:00,2026-01-07 01:00:00,Residential North,2,Wednesday,1,Sunny,30.5,0.0,19,20,20,0
2026-01-07,01:00,2026-01-07 01:00:00,Residential South,2,Wednesday,1,Sunny,30.5,0.0,23,36,24,-12
2026-01-07,01:00,2026-01-07 01:00:00,Shopping District,2,Wednesday,1,Sunny,30.5,0.0,27,33,28,-5
2026-01-07,01:00,2026-01-07 01:00:00,University Area,2,Wednesday,1,Sunny,30.5,0.0,26,39,26,-13
2026-01-07,01:00,2026-01-07 01:00:00,Industrial Area,2,Wednesday,1,Sunny,30.5,0.0,21,28,22,-6
2026-01-07,01:00,2026-01-07 01:00:00,Bus Terminal,2,Wednesday,1,Sunny,30.5,0.0,26,27,27,0
2026-01-07,02:00,2026-01-07 02:00:00,Central Business District,2,Wednesday,2,Sunny,32.2,0.0,39,60,40,-20
2026-01-07,02:00,2026-01-07 02:00:00,Airport,2,Wednesday,2,Sunny,32.2,0.0,28,35,30,-5
2026-01-07,02:00,2026-01-07 02:00:00,Railway Station,2,Wednesday,2,Sunny,32.2,0.0,37,57,39,-18
2026-01-07,02:00,2026-01-07 02:00:00,IT Park,2,Wednesday,2,Sunny,32.2,0.0,31,43,33,-10
2026-01-07,02:00,2026-01-07 02:00:00,Residential North,2,Wednesday,2,Sunny,32.2,0.0,19,25,19,-6
2026-01-07,02:00,2026-01-07 02:00:00,Residential South,2,Wednesday,2,Sunny,32.2,0.0,10,16,10,-6
2026-01-07,02:00,2026-01-07 02:00:00,Shopping District,2,Wednesday,2,Sunny,32.2,0.0,30,54,32,-22
2026-01-07,02:00,2026-01-07 02:00:00,University Area,2,Wednesday,2,Sunny,32.2,0.0,25,35,26,-9
2026-01-07,02:00,2026-01-07 02:00:00,Industrial Area,2,Wednesday,2,Sunny,32.2,0.0,23,40,25,-15
2026-01-07,02:00,2026-01-07 02:00:00,Bus Terminal,2,Wednesday,2,Sunny,32.2,0.0,31,51,33,-18
2026-01-07,03:00,2026-01-07 03:00:00,Central Business District,2,Wednesday,3,Light Rain,24.8,3.1,56,72,57,-15
2026-01-07,03:00,2026-01-07 03:00:00,Airport,2,Wednesday,3,Light Rain,24.8,3.1,43,47,45,-2
2026-01-07,03:00,2026-01-07 03:00:00,Railway Station,2,Wednesday,3,Light Rain,24.8,3.1,69,83,71,-12
2026-01-07,03:00,2026-01-07 03:00:00,IT Park,2,Wednesday,3,Light Rain,24.8,3.1,46,63,47,-16
2026-01-07,03:00,2026-01-07 03:00:00,Residential North,2,Wednesday,3,Light Rain,24.8,3.1,34,29,35,6
2026-01-07,03:00,2026-01-07 03:00:00,Residential South,2,Wednesday,3,Light Rain,24.8,3.1,37,46,38,-8
2026-01-07,03:00,2026-01-07 03:00:00,Shopping District,2,Wednesday,3,Light Rain,24.8,3.1,43,67,45,-22
2026-01-07,03:00,2026-01-07 03:00:00,University Area,2,Wednesday,3,Light Rain,24.8,3.1,42,47,44,-3
2026-01-07,03:00,2026-01-07 03:00:00,Industrial Area,2,Wednesday,3,Light Rain,24.8,3.1,28,46,29,-17
2026-01-07,03:00,2026-01-07 03:00:00,Bus Terminal,2,Wednesday,3,Light Rain,24.8,3.1,55,72,56,-16
2026-01-07,04:00,2026-01-07 04:00:00,Central Business District,2,Wednesday,4,Heavy Rain,26.6,18.1,73,78,76,-2
2026-01-07,04:00,2026-01-07 04:00:00,Airport,2,Wednesday,4,Heavy Rain,26.6,18.1,49,61,54,-7
2026-01-07,04:00,2026-01-07 04:00:00,Railway Station,2,Wednesday,4,Heavy Rain,26.6,18.1,58,75,59,-16
2026-01-07,04:00,2026-01-07 04:00:00,IT Park,2,Wednesday,4,Heavy Rain,26.6,18.1,62,75,65,-10
2026-01-07,04:00,2026-01-07 04:00:00,Residential North,2,Wednesday,4,Heavy Rain,26.6,18.1,33,36,35,-1
2026-01-07,04:00,2026-01-07 04:00:00,Residential South,2,Wednesday,4,Heavy Rain,26.6,18.1,44,52,45,-7
2026-01-07,04:00,2026-01-07 04:00:00,Shopping District,2,Wednesday,4,Heavy Rain,26.6,18.1,53,64,54,-10
2026-01-07,04:00,2026-01-07 04:00:00,University Area,2,Wednesday,4,Heavy Rain,26.6,18.1,37,55,37,-18
2026-01-07,04:00,2026-01-07 04:00:00,Industrial Area,2,Wednesday,4,Heavy Rain,26.6,18.1,32,30,32,2
2026-01-07,04:00,2026-01-07 04:00:00,Bus Terminal,2,Wednesday,4,Heavy Rain,26.6,18.1,51,52,53,1
2026-01-07,05:00,2026-01-07 05:00:00,Central Business District,2,Wednesday,5,Sunny,33.4,0.0,45,61,46,-15
2026-01-07,05:00,2026-01-07 05:00:00,Airport,2,Wednesday,5,Sunny,33.4,0.0,55,68,58,-10
2026-01-07,05:00,2026-01-07 05:00:00,Railway Station,2,Wednesday,5,Sunny,33.4,0.0,48,66,48,-18
2026-01-07,05:00,2026-01-07 05:00:00,IT Park,2,Wednesday,5,Sunny,33.4,0.0,47,66,48,-18
2026-01-07,05:00,2026-01-07 05:00:00,Residential North,2,Wednesday,5,Sunny,33.4,0.0,32,35,33,-2
2026-01-07,05:00,2026-01-07 05:00:00,Residential South,2,Wednesday,5,Sunny,33.4,0.0,31,48,31,-17
2026-01-07,05:00,2026-01-07 05:00:00,Shopping District,2,Wednesday,5,Sunny,33.4,0.0,40,43,42,-1
2026-01-07,05:00,2026-01-07 05:00:00,University Area,2,Wednesday,5,Sunny,33.4,0.0,29,37,29,-8
2026-01-07,05:00,2026-01-07 05:00:00,Industrial Area,2,Wednesday,5,Sunny,33.4,0.0,19,10,19,9
2026-01-07,05:00,2026-01-07 05:00:00,Bus Terminal,2,Wednesday,5,Sunny,33.4,0.0,44,63,44,-19
2026-01-07,06:00,2026-01-07 06:00:00,Central Business District,2,Wednesday,6,Cloudy,25.7,0.6,56,74,62,-12
2026-01-07,06:00,2026-01-07 06:00:00,Airport,2,Wednesday,6,Cloudy,25.7,0.6,62,69,64,-5
2026-01-07,06:00,2026-01-07 06:00:00,Railway Station,2,Wednesday,6,Cloudy,25.7,0.6,48,42,51,9
