Date,Time,DateTime,Zone,Demand,Available_Vehicles,Weather,Avg_Delay_Min
2026-01-12,12:00,2026-01-12 12:00:00,East,98,143,Cloudy,4.6
2026-01-12,12:00,2026-01-12 12:00:00,West,154,176,Clear,5.7
2026-01-12,13:00,2026-01-12 13:00:00,Central,208,284,Cloudy,6.8
2026-01-12,13:00,2026-01-12 13:00:00,North,152,174,Clear,8.3
2026-01-12,13:00,2026-01-12 13:00:00,South,176,215,Clear,6.3
2026-01-12,13:00,2026-01-12 13:00:00,East,131,142,Clear,5.0
2026-01-12,13:00,2026-01-12 13:00:00,West,179,167,Rain,7.3
2026-01-12,14:00,2026-01-12 14:00:00,Central,247,270,Rain,8.4
2026-01-12,14:00,2026-01-12 14:00:00,North,157,179,Clear,2.8
2026-01-12,14:00,2026-01-12 14:00:00,South,160,209,Clear,5.9
2026-01-12,14:00,2026-01-12 14:00:00,East,100,160,Clear,3.8
2026-01-12,14:00,2026-01-12 14:00:00,West,151,188,Rain,8.0
2026-01-12,15:00,2026-01-12 15:00:00,Central,217,275,Clear,4.2
2026-01-12,15:00,2026-01-12 15:00:00,North,151,196,Clear,5.5
2026-01-12,15:00,2026-01-12 15:00:00,South,149,199,Clear,6.0
2026-01-12,15:00,2026-01-12 15:00:00,East,145,132,Rain,10.6
2026-01-12,15:00,2026-01-12 15:00:00,West,117,167,Clear,6.0
2026-01-12,16:00,2026-01-12 16:00:00,Central,221,278,Cloudy,7.2
2026-01-12,16:00,2026-01-12 16:00:00,North,161,177,Clear,6.4
2026-01-12,16:00,2026-01-12 16:00:00,South,166,230,Cloudy,5.4
2026-01-12,16:00,2026-01-12 16:00:00,East,114,146,Rain,10.1
2026-01-12,16:00,2026-01-12 16:00:00,West,152,163,Cloudy,6.4
2026-01-12,17:00,2026-01-12 17:00:00,Central,336,222,Clear,10.0
2026-01-12,17:00,2026-01-12 17:00:00,North,249,148,Clear,13.4
2026-01-12,17:00,2026-01-12 17:00:00,South,238,174,Clear,8.1
2026-01-12,17:00,2026-01-12 17:00:00,East,235,140,Heavy Rain,18.7
2026-01-12,17:00,2026-01-12 17:00:00,West,218,162,Cloudy,9.4
2026-01-12,18:00,2026-01-12 18:00:00,Central,288,215,Clear,6.3
2026-01-12,18:00,2026-01-12 18:00:00,North,242,160,Clear,11.3
2026-01-12,18:00,2026-01-12 18:00:00,South,322,170,Heavy Rain,22.9
2026-01-12,18:00,2026-01-12 18:00:00,East,179,120,Clear,9.4
2026-01-12,18:00,2026-01-12 18:00:00,West,225,160,Clear,8.2
2026-01-12,19:00,2026-01-12 19:00:00,Central,298,219,Clear,11.9
2026-01-12,19:00,2026-01-12 19:00:00,North,298,151,Heavy Rain,24.0
2026-01-12,19:00,2026-01-12 19:00:00,South,193,189,Clear,5.8
2026-01-12,19:00,2026-01-12 19:00:00,East,217,128,Rain,15.8
2026-01-12,19:00,2026-01-12 19:00:00,West,223,129,Clear,8.8
2026-01-12,20:00,2026-01-12 20:00:00,Central,313,220,Clear,9.1
2026-01-12,20:00,2026-01-12 20:00:00,North,233,155,Clear,7.0
2026-01-12,20:00,2026-01-12 20:00:00,South,282,191,Clear,7.2
2026-01-12,20:00,2026-01-12 20:00:00,East,171,111,Clear,8.2
2026-01-12,20:00,2026-01-12 20:00:00,West,217,171,Clear,8.2
2026-01-12,21:00,2026-01-12 21:00:00,Central,156,269,Heavy Rain,14.2
2026-01-12,21:00,2026-01-12 21:00:00,North,89,171,Clear,6.0
2026-01-12,21:00,2026-01-12 21:00:00,South,96,223,Clear,5.0
2026-01-12,21:00,2026-01-12 21:00:00,East,73,133,Rain,7.4
2026-01-12,21:00,2026-01-12 21:00:00,West,107,158,Heavy Rain,11.7
2026-01-12,22:00,2026-01-12 22:00:00,Central,134,244,Cloudy,6.7
2026-01-12,22:00,2026-01-12 22:00:00,North,84,161,Cloudy,6.5
2026-01-12,22:00,2026-01-12 22:00:00,South,100,198,Clear,5.0
2026-01-12,22:00,2026-01-12 22:00:00,East,71,127,Clear,6.7
2026-01-12,22:00,2026-01-12 22:00:00,West,81,171,Rain,9.9
2026-01-12,23:00,2026-01-12 23:00:00,Central,113,253,Clear,6.0
2026-01-12,23:00,2026-01-12 23:00:00,North,89,184,Clear,3.5
2026-01-12,23:00,2026-01-12 23:00:00,South,94,224,Clear,4.9
2026-01-12,23:00,2026-01-12 23:00:00,East,75,116,Rain,6.8
2026-01-12,23:00,2026-01-12 23:00:00,West,76,176,Clear,4.5
2026-01-13,00:00,2026-01-13 00:00:00,Central,124,266,Clear,2.0
2026-01-13,00:00,2026-01-13 00:00:00,North,105,177,Heavy Rain,14.1
2026-01-13,00:00,2026-01-13 00:00:00,South,94,200,Clear,5.3
2026-01-13,00:00,2026-01-13 00:00:00,East,72,149,Clear,2.9
2026-01-13,00:00,2026-01-13 00:00:00,West,81,169,Cloudy,8.0
2026-01-13,01:00,2026-01-13 01:00:00,Central,133,254,Cloudy,5.6
2026-01-13,01:00,2026-01-13 01:00:00,North,68,181,Clear,5.0
2026-01-13,01:00,2026-01-13 01:00:00,South,110,217,Clear,5.4
2026-01-13,01:00,2026-01-13 01:00:00,East,69,138,Cloudy,5.2
2026-01-13,01:00,2026-01-13 01:00:00,West,83,172,Clear,7.5
2026-01-13,02:00,2026-01-13 02:00:00,Central,126,236,Clear,6.8
2026-01-13,02:00,2026-01-13 02:00:00,North,118,156,Heavy Rain,16.1
2026-01-13,02:00,2026-01-13 02:00:00,South,113,225,Heavy Rain,17.1
2026-01-13,02:00,2026-01-13 02:00:00,East,57,150,Clear,3.1
2026-01-13,02:00,2026-01-13 02:00:00,West,89,148,Clear,7.4
2026-01-13,03:00,2026-01-13 03:00:00,Central,133,264,Rain,6.9
2026-01-13,03:00,2026-01-13 03:00:00,North,99,188,Rain,8.1
2026-01-13,03:00,2026-01-13 03:00:00,South,83,211,Clear,4.8
2026-01-13,03:00,2026-01-13 03:00:00,East,91,156,Rain,8.6
2026-01-13,03:00,2026-01-13 03:00:00,West,87,181,Cloudy,6.9
2026-01-13,04:00,2026-01-13 04:00:00,Central,126,235,Clear,4.0
2026-01-13,04:00,2026-01-13 04:00:00,North,91,174,Rain,8.1
2026-01-13,04:00,2026-01-13 04:00:00,South,94,220,Clear,4.7
2026-01-13,04:00,2026-01-13 04:00:00,East,63,161,Cloudy,6.3
2026-01-13,04:00,2026-01-13 04:00:00,West,107,190,Heavy Rain,14.1
2026-01-13,05:00,2026-01-13 05:00:00,Central,156,249,Heavy Rain,14.5
2026-01-13,05:00,2026-01-13 05:00:00,North,92,165,Cloudy,4.0
2026-01-13,05:00,2026-01-13 05:00:00,South,131,209,Rain,6.5
2026-01-13,05:00,2026-01-13 05:00:00,East,75,153,Clear,7.5
2026-01-13,05:00,2026-01-13 05:00:00,West,70,172,Clear,6.0
2026-01-13,06:00,2026-01-13 06:00:00,Central,134,262,Cloudy,7.2
2026-01-13,06:00,2026-01-13 06:00:00,North,85,172,Clear,5.0
2026-01-13,06:00,2026-01-13 06:00:00,South,116,210,Rain,12.0
2026-01-13,06:00,2026-01-13 06:00:00,East,78,149,Rain,7.5
2026-01-13,06:00,2026-01-13 06:00:00,West,70,174,Clear,4.3
2026-01-13,07:00,2026-01-13 07:00:00,Central,265,215,Clear,8.0
2026-01-13,07:00,2026-01-13 07:00:00,North,209,142,Clear,9.9
2026-01-13,07:00,2026-01-13 07:00:00,South,282,196,Cloudy,9.6
2026-01-13,07:00,2026-01-13 07:00:00,East,189,121,Clear,6.5
2026-01-13,07:00,2026-01-13 07:00:00,West,208,139,Clear,9.4
2026-01-13,08:00,2026-01-13 08:00:00,Central,316,227,Clear,7.7
2026-01-13,08:00,2026-01-13 08:00:00,North,215,154,Clear,9.8
2026-01-13,08:00,2026-01-13 08:00:00,South,240,191,Cloudy,8.8
2026-01-13,08:00,2026-01-13 08:00:00,East,165,132,Rain,13.5
2026-01-13,08:00,2026-01-13 08:00:00,West,224,136,Rain,13.5
2026-01-13,09:00,2026-01-13 09:00:00,Central,312,221,Clear,9.5
2026-01-13,09:00,2026-01-13 09:00:00,North,203,159,Clear,10.4
2026-01-13,09:00,2026-01-13 09:00:00,South,228,202,Clear,6.3
2026-01-13,09:00,2026-01-13 09:00:00,East,207,137,Rain,13.4
2026-01-13,09:00,2026-01-13 09:00:00,West,186,150,Clear,7.4
2026-01-13,10:00,2026-01-13 10:00:00,Central,211,244,Cloudy,8.0
2026-01-13,10:00,2026-01-13 10:00:00,North,154,194,Clear,4.2
2026-01-13,10:00,2026-01-13 10:00:00,South,145,209,Clear,7.4
2026-01-13,10:00,2026-01-13 10:00:00,East,122,163,Clear,6.4
2026-01-13,10:00,2026-01-13 10:00:00,West,125,171,Cloudy,5.8
2026-01-13,11:00,2026-01-13 11:00:00,Central,211,278,Rain,8.0
2026-01-13,11:00,2026-01-13 11:00:00,North,150,184,Clear,3.9
2026-01-13,11:00,2026-01-13 11:00:00,South,180,207,Clear,2.8
2026-01-13,11:00,2026-01-13 11:00:00,East,126,154,Rain,9.2
2026-01-13,11:00,2026-01-13 11:00:00,West,148,204,Clear,5.1
2026-01-13,12:00,2026-01-13 12:00:00,Central,238,219,Cloudy,7.7
2026-01-13,12:00,2026-01-13 12:00:00,North,142,188,Clear,4.3
2026-01-13,12:00,2026-01-13 12:00:00,South,194,219,Rain,9.1
2026-01-13,12:00,2026-01-13 12:00:00,East,106,139,Clear,2.8
2026-01-13,12:00,2026-01-13 12:00:00,West,137,192,Clear,4.2
2026-01-13,13:00,2026-01-13 13:00:00,Central,198,266,Clear,3.4
2026-01-13,13:00,2026-01-13 13:00:00,North,155,186,Cloudy,5.2
2026-01-13,13:00,2026-01-13 13:00:00,South,166,212,Clear,5.9
2026-01-13,13:00,2026-01-13 13:00:00,East,111,144,Clear,2.0
2026-01-13,13:00,2026-01-13 13:00:00,West,146,186,Clear,5.4
2026-01-13,14:00,2026-01-13 14:00:00,Central,238,259,Cloudy,3.3
2026-01-13,14:00,2026-01-13 14:00:00,North,151,194,Clear,5.6
2026-01-13,14:00,2026-01-13 14:00:00,South,176,217,Clear,4.7
2026-01-13,14:00,2026-01-13 14:00:00,East,138,152,Rain,6.1
2026-01-13,14:00,2026-01-13 14:00:00,West,122,170,Clear,5.9
2026-01-13,15:00,2026-01-13 15:00:00,Central,193,257,Clear,3.2
2026-01-13,15:00,2026-01-13 15:00:00,North,132,171,Clear,5.2
2026-01-13,15:00,2026-01-13 15:00:00,South,175,226,Clear,4.7
2026-01-13,15:00,2026-01-13 15:00:00,East,118,141,Clear,6.9
2026-01-13,15:00,2026-01-13 15:00:00,West,161,179,Clear,3.5
2026-01-13,16:00,2026-01-13 16:00:00,Central,261,265,Clear,5.2
2026-01-13,16:00,2026-01-13 16:00:00,North,169,180,Rain,9.3
2026-01-13,16:00,2026-01-13 16:00:00,South,154,213,Clear,2.0
2026-01-13,16:00,2026-01-13 16:00:00,East,118,143,Cloudy,4.4
2026-01-13,16:00,2026-01-13 16:00:00,West,150,166,Clear,2.1
2026-01-13,17:00,2026-01-13 17:00:00,Central,337,224,Clear,10.7
2026-01-13,17:00,2026-01-13 17:00:00,North,204,191,Clear,5.1
2026-01-13,17:00,2026-01-13 17:00:00,South,273,190,Clear,8.3
2026-01-13,17:00,2026-01-13 17:00:00,East,163,128,Clear,3.6
2026-01-13,17:00,2026-01-13 17:00:00,West,225,154,Clear,12.1
2026-01-13,18:00,2026-01-13 18:00:00,Central,483,213,Heavy Rain,34.1
2026-01-13,18:00,2026-01-13 18:00:00,North,189,137,Clear,4.1
2026-01-13,18:00,2026-01-13 18:00:00,South,273,187,Cloudy,10.7
2026-01-13,18:00,2026-01-13 18:00:00,East,175,130,Clear,6.5
2026-01-13,18:00,2026-01-13 18:00:00,West,295,157,Heavy Rain,25.5
2026-01-13,19:00,2026-01-13 19:00:00,Central,315,195,Rain,15.1
2026-01-13,19:00,2026-01-13 19:00:00,North,209,161,Clear,8.1
2026-01-13,19:00,2026-01-13 19:00:00,South,292,184,Cloudy,10.7
2026-01-13,19:00,2026-01-13 19:00:00,East,184,114,Clear,11.2
2026-01-13,19:00,2026-01-13 19:00:00,West,191,134,Clear,7.7
2026-01-13,20:00,2026-01-13 20:00:00,Central,491,230,Heavy Rain,28.4
2026-01-13,20:00,2026-01-13 20:00:00,North,295,150,Heavy Rain,20.5
2026-01-13,20:00,2026-01-13 20:00:00,South,239,185,Cloudy,9.4
2026-01-13,20:00,2026-01-13 20:00:00,East,193,126,Clear,8.1
2026-01-13,20:00,2026-01-13 20:00:00,West,196,134,Cloudy,10.4
2026-01-13,21:00,2026-01-13 21:00:00,Central,142,266,Heavy Rain,13.2
2026-01-13,21:00,2026-01-13 21:00:00,North,71,180,Clear,4.9
2026-01-13,21:00,2026-01-13 21:00:00,South,108,202,Clear,4.2
2026-01-13,21:00,2026-01-13 21:00:00,East,59,153,Clear,3.6
2026-01-13,21:00,2026-01-13 21:00:00,West,92,148,Clear,4.2
2026-01-13,22:00,2026-01-13 22:00:00,Central,130,247,Clear,3.1
2026-01-13,22:00,2026-01-13 22:00:00,North,92,177,Clear,4.1
2026-01-13,22:00,2026-01-13 22:00:00,South,96,216,Clear,3.9
2026-01-13,22:00,2026-01-13 22:00:00,East,59,138,Clear,5.3
2026-01-13,22:00,2026-01-13 22:00:00,West,69,189,Clear,5.7
2026-01-13,23:00,2026-01-13 23:00:00,Central,136,252,Clear,5.5
2026-01-13,23:00,2026-01-13 23:00:00,North,71,179,Clear,6.5
2026-01-13,23:00,2026-01-13 23:00:00,South,130,196,Heavy Rain,17.5
2026-01-13,23:00,2026-01-13 23:00:00,East,65,125,Clear,6.1
2026-01-13,23:00,2026-01-13 23:00:00,West,78,158,Clear,2.7
2026-01-14,00:00,2026-01-14 00:00:00,Central,151,281,Rain,10.5
2026-01-14,00:00,2026-01-14 00:00:00,North,80,185,Clear,6.6
2026-01-14,00:00,2026-01-14 00:00:00,South,114,213,Clear,2.0
2026-01-14,00:00,2026-01-14 00:00:00,East,61,143,Clear,2.0
2026-01-14,00:00,2026-01-14 00:00:00,West,74,196,Clear,5.2
2026-01-14,01:00,2026-01-14 01:00:00,Central,143,259,Rain,7.7
2026-01-14,01:00,2026-01-14 01:00:00,North,93,187,Clear,4.4
2026-01-14,01:00,2026-01-14 01:00:00,South,105,228,Cloudy,6.2
2026-01-14,01:00,2026-01-14 01:00:00,East,68,133,Clear,4.8
2026-01-14,01:00,2026-01-14 01:00:00,West,85,183,Clear,5.2
2026-01-14,02:00,2026-01-14 02:00:00,Central,141,251,Rain,8.2
2026-01-14,02:00,2026-01-14 02:00:00,North,91,185,Clear,2.0
2026-01-14,02:00,2026-01-14 02:00:00,South,94,229,Cloudy,8.0
2026-01-14,02:00,2026-01-14 02:00:00,East,81,129,Clear,6.2
2026-01-14,02:00,2026-01-14 02:00:00,West,77,170,Clear,6.9
2026-01-14,03:00,2026-01-14 03:00:00,Central,124,255,Cloudy,7.7
2026-01-14,03:00,2026-01-14 03:00:00,North,74,179,Clear,5.2
2026-01-14,03:00,2026-01-14 03:00:00,South,121,205,Heavy Rain,16.2
2026-01-14,03:00,2026-01-14 03:00:00,East,79,147,Rain,11.6
2026-01-14,03:00,2026-01-14 03:00:00,West,72,165,Clear,8.2
2026-01-14,04:00,2026-01-14 04:00:00,Central,150,273,Clear,5.9
2026-01-14,04:00,2026-01-14 04:00:00,North,93,188,Cloudy,5.1
2026-01-14,04:00,2026-01-14 04:00:00,South,97,209,Clear,3.3
2026-01-14,04:00,2026-01-14 04:00:00,East,70,165,Cloudy,6.9
2026-01-14,04:00,2026-01-14 04:00:00,West,100,189,Rain,9.1
2026-01-14,05:00,2026-01-14 05:00:00,Central,114,281,Cloudy,5.1
2026-01-14,05:00,2026-01-14 05:00:00,North,88,193,Clear,6.4
2026-01-14,05:00,2026-01-14 05:00:00,South,88,224,Clear,5.3
2026-01-14,05:00,2026-01-14 05:00:00,East,58,152,Clear,2.8
2026-01-14,05:00,2026-01-14 05:00:00,West,89,163,Clear,4.2
2026-01-14,06:00,2026-01-14 06:00:00,Central,123,255,Rain,6.1
2026-01-14,06:00,2026-01-14 06:00:00,North,82,183,Cloudy,6.7
2026-01-14,06:00,2026-01-14 06:00:00,South,102,216,Rain,9.2
2026-01-14,06:00,2026-01-14 06:00:00,East,84,144,Cloudy,7.4
2026-01-14,06:00,2026-01-14 06:00:00,West,91,194,Rain,6.5
2026-01-14,07:00,2026-01-14 07:00:00,Central,407,219,Heavy Rain,25.5
2026-01-14,07:00,2026-01-14 07:00:00,North,196,159,Clear,7.0
2026-01-14,07:00,2026-01-14 07:00:00,South,229,162,Clear,8.0
2026-01-14,07:00,2026-01-14 07:00:00,East,163,147,Clear,5.0
2026-01-14,07:00,2026-01-14 07:00:00,West,184,158,Cloudy,8.7
2026-01-14,08:00,2026-01-14 08:00:00,Central,293,248,Cloudy,7.9
2026-01-14,08:00,2026-01-14 08:00:00,North,212,157,Cloudy,11.3
2026-01-14,08:00,2026-01-14 08:00:00,South,253,166,Clear,10.9
2026-01-14,08:00,2026-01-14 08:00:00,East,166,128,Clear,9.3
2026-01-14,08:00,2026-01-14 08:00:00,West,254,182,Rain,15.3
2026-01-14,09:00,2026-01-14 09:00:00,Central,392,224,Heavy Rain,25.3
2026-01-14,09:00,2026-01-14 09:00:00,North,196,156,Cloudy,9.3
2026-01-14,09:00,2026-01-14 09:00:00,South,252,192,Clear,7.6
2026-01-14,09:00,2026-01-14 09:00:00,East,157,130,Clear,7.5
2026-01-14,09:00,2026-01-14 09:00:00,West,202,169,Cloudy,6.7
2026-01-14,10:00,2026-01-14 10:00:00,Central,223,277,Clear,4.3
2026-01-14,10:00,2026-01-14 10:00:00,North,146,203,Clear,5.5
2026-01-14,10:00,2026-01-14 10:00:00,South,154,205,Clear,3.9
2026-01-14,10:00,2026-01-14 10:00:00,East,151,148,Heavy Rain,15.1
2026-01-14,10:00,2026-01-14 10:00:00,West,149,177,Cloudy,7.1
2026-01-14,11:00,2026-01-14 11:00:00,Central,208,248,Clear,5.1
2026-01-14,11:00,2026-01-14 11:00:00,North,156,187,Clear,5.9
2026-01-14,11:00,2026-01-14 11:00:00,South,157,200,Clear,5.5
2026-01-14,11:00,2026-01-14 11:00:00,East,117,123,Cloudy,4.2
2026-01-14,11:00,2026-01-14 11:00:00,West,148,187,Cloudy,4.1
2026-01-14,12:00,2026-01-14 12:00:00,Central,198,267,Clear,2.7
2026-01-14,12:00,2026-01-14 12:00:00,North,147,191,Cloudy,5.5
2026-01-14,12:00,2026-01-14 12:00:00,South,204,199,Rain,9.0
2026-01-14,12:00,2026-01-14 12:00:00,East,113,159,Cloudy,8.2
2026-01-14,12:00,2026-01-14 12:00:00,West,131,171,Clear,5.0
2026-01-14,13:00,2026-01-14 13:00:00,Central,247,252,Cloudy,4.3
2026-01-14,13:00,2026-01-14 13:00:00,North,148,184,Clear,2.0
2026-01-14,13:00,2026-01-14 13:00:00,South,187,213,Clear,6.0
2026-01-14,13:00,2026-01-14 13:00:00,East,129,172,Clear,4.5
2026-01-14,13:00,2026-01-14 13:00:00,West,128,165,Cloudy,4.7
2026-01-14,14:00,2026-01-14 14:00:00,Central,199,258,Clear,5.5
2026-01-14,14:00,2026-01-14 14:00:00,North,163,182,Rain,7.6
2026-01-14,14:00,2026-01-14 14:00:00,South,149,215,Clear,2.1
2026-01-14,14:00,2026-01-14 14:00:00,East,125,164,Clear,4.1
2026-01-14,14:00,2026-01-14 14:00:00,West,148,151,Clear,3.0
2026-01-14,15:00,2026-01-14 15:00:00,Central,235,260,Rain,7.2
2026-01-14,15:00,2026-01-14 15:00:00,North,141,203,Cloudy,6.3
2026-01-14,15:00,2026-01-14 15:00:00,South,185,213,Clear,3.9
2026-01-14,15:00,2026-01-14 15:00:00,East,146,150,Rain,7.4
2026-01-14,15:00,2026-01-14 15:00:00,West,140,187,Clear,3.4
2026-01-14,16:00,2026-01-14 16:00:00,Central,241,239,Rain,6.4
2026-01-14,16:00,2026-01-14 16:00:00,North,130,181,Clear,4.5
2026-01-14,16:00,2026-01-14 16:00:00,South,152,226,Clear,3.1
2026-01-14,16:00,2026-01-14 16:00:00,East,104,173,Clear,7.8
2026-01-14,16:00,2026-01-14 16:00:00,West,162,160,Cloudy,9.3
2026-01-14,17:00,2026-01-14 17:00:00,Central,325,217,Rain,13.0
2026-01-14,17:00,2026-01-14 17:00:00,North,213,153,Clear,10.4
2026-01-14,17:00,2026-01-14 17:00:00,South,270,196,Clear,9.0
2026-01-14,17:00,2026-01-14 17:00:00,East,164,123,Cloudy,8.5
2026-01-14,17:00,2026-01-14 17:00:00,West,237,158,Clear,8.4
2026-01-14,18:00,2026-01-14 18:00:00,Central,319,238,Clear,11.0
2026-01-14,18:00,2026-01-14 18:00:00,North,232,149,Clear,9.6
2026-01-14,18:00,2026-01-14 18:00:00,South,286,168,Clear,14.1
2026-01-14,18:00,2026-01-14 18:00:00,East,173,116,Cloudy,9.9
2026-01-14,18:00,2026-01-14 18:00:00,West,264,165,Rain,12.6
2026-01-14,19:00,2026-01-14 19:00:00,Central,309,255,Clear,8.4
2026-01-14,19:00,2026-01-14 19:00:00,North,192,152,Clear,8.3
2026-01-14,19:00,2026-01-14 19:00:00,South,275,170,Clear,10.3
2026-01-14,19:00,2026-01-14 19:00:00,East,193,125,Cloudy,10.0
2026-01-14,19:00,2026-01-14 19:00:00,West,209,149,Clear,9.8
2026-01-14,20:00,2026-01-14 20:00:00,Central,333,226,Cloudy,10.7
2026-01-14,20:00,2026-01-14 20:00:00,North,226,152,Clear,9.2
2026-01-14,20:00,2026-01-14 20:00:00,South,268,176,Clear,8.5
2026-01-14,20:00,2026-01-14 20:00:00,East,218,109,Rain,15.1
2026-01-14,20:00,2026-01-14 20:00:00,West,270,159,Rain,13.7
2026-01-14,21:00,2026-01-14 21:00:00,Central,126,249,Clear,6.0
2026-01-14,21:00,2026-01-14 21:00:00,North,90,192,Clear,7.1
2026-01-14,21:00,2026-01-14 21:00:00,South,110,199,Rain,10.0
2026-01-14,21:00,2026-01-14 21:00:00,East,61,141,Clear,3.7
2026-01-14,21:00,2026-01-14 21:00:00,West,74,186,Clear,6.7
2026-01-14,22:00,2026-01-14 22:00:00,Central,121,271,Clear,7.0
2026-01-14,22:00,2026-01-14 22:00:00,North,79,183,Clear,5.0
2026-01-14,22:00,2026-01-14 22:00:00,South,131,204,Rain,10.0
2026-01-14,22:00,2026-01-14 22:00:00,East,68,173,Rain,8.2
2026-01-14,22:00,2026-01-14 22:00:00,West,80,186,Clear,5.6
2026-01-14,23:00,2026-01-14 23:00:00,Central,124,256,Clear,2.9
2026-01-14,23:00,2026-01-14 23:00:00,North,98,166,Rain,8.2
2026-01-14,23:00,2026-01-14 23:00:00,South,110,208,Cloudy,5.6
2026-01-14,23:00,2026-01-14 23:00:00,East,74,139,Rain,8.4
2026-01-14,23:00,2026-01-14 23:00:00,West,112,163,Heavy Rain,14.8
2026-01-15,00:00,2026-01-15 00:00:00,Central,133,269,Cloudy,3.5
2026-01-15,00:00,2026-01-15 00:00:00,North,76,218,Clear,3.4
2026-01-15,00:00,2026-01-15 00:00:00,South,101,209,Cloudy,5.1
2026-01-15,00:00,2026-01-15 00:00:00,East,53,122,Cloudy,3.8
2026-01-15,00:00,2026-01-15 00:00:00,West,90,181,Cloudy,6.9
2026-01-15,01:00,2026-01-15 01:00:00,Central,110,259,Cloudy,2.5
2026-01-15,01:00,2026-01-15 01:00:00,North,82,179,Clear,5.5
2026-01-15,01:00,2026-01-15 01:00:00,South,95,211,Cloudy,7.6
2026-01-15,01:00,2026-01-15 01:00:00,East,69,150,Cloudy,5.6
2026-01-15,01:00,2026-01-15 01:00:00,West,72,168,Cloudy,5.8
2026-01-15,02:00,2026-01-15 02:00:00,Central,125,267,Rain,11.6
2026-01-15,02:00,2026-01-15 02:00:00,North,97,161,Rain,9.0
2026-01-15,02:00,2026-01-15 02:00:00,South,118,234,Heavy Rain,16.5
2026-01-15,02:00,2026-01-15 02:00:00,East,59,147,Clear,3.1
2026-01-15,02:00,2026-01-15 02:00:00,West,73,178,Clear,3.1
2026-01-15,03:00,2026-01-15 03:00:00,Central,129,258,Clear,5.8
2026-01-15,03:00,2026-01-15 03:00:00,North,100,185,Rain,11.2
2026-01-15,03:00,2026-01-15 03:00:00,South,90,219,Clear,4.9
2026-01-15,03:00,2026-01-15 03:00:00,East,61,141,Clear,6.4
2026-01-15,03:00,2026-01-15 03:00:00,West,91,180,Clear,4.7
2026-01-15,04:00,2026-01-15 04:00:00,Central,122,242,Clear,5.9
2026-01-15,04:00,2026-01-15 04:00:00,North,78,200,Clear,4.3
2026-01-15,04:00,2026-01-15 04:00:00,South,125,201,Heavy Rain,11.5
2026-01-15,04:00,2026-01-15 04:00:00,East,64,147,Clear,4.5
2026-01-15,04:00,2026-01-15 04:00:00,West,84,168,Clear,4.9
2026-01-15,05:00,2026-01-15 05:00:00,Central,134,245,Clear,6.4
2026-01-15,05:00,2026-01-15 05:00:00,North,81,177,Clear,5.1
2026-01-15,05:00,2026-01-15 05:00:00,South,104,210,Clear,6.5
2026-01-15,05:00,2026-01-15 05:00:00,East,62,130,Clear,6.7
2026-01-15,05:00,2026-01-15 05:00:00,West,71,166,Clear,5.2
2026-01-15,06:00,2026-01-15 06:00:00,Central,126,260,Clear,7.3
2026-01-15,06:00,2026-01-15 06:00:00,North,75,174,Clear,4.3
2026-01-15,06:00,2026-01-15 06:00:00,South,81,225,Clear,9.3
2026-01-15,06:00,2026-01-15 06:00:00,East,69,158,Clear,3.6
2026-01-15,06:00,2026-01-15 06:00:00,West,90,184,Rain,5.9
2026-01-15,07:00,2026-01-15 07:00:00,Central,308,231,Clear,13.0
2026-01-15,07:00,2026-01-15 07:00:00,North,227,154,Clear,7.7
2026-01-15,07:00,2026-01-15 07:00:00,South,241,193,Clear,8.6
2026-01-15,07:00,2026-01-15 07:00:00,East,173,114,Cloudy,6.6
2026-01-15,07:00,2026-01-15 07:00:00,West,185,154,Cloudy,5.6
2026-01-15,08:00,2026-01-15 08:00:00,Central,302,244,Rain,11.6
2026-01-15,08:00,2026-01-15 08:00:00,North,279,172,Heavy Rain,21.6
2026-01-15,08:00,2026-01-15 08:00:00,South,248,173,Clear,11.1
2026-01-15,08:00,2026-01-15 08:00:00,East,146,115,Cloudy,7.2
2026-01-15,08:00,2026-01-15 08:00:00,West,203,179,Clear,6.4
2026-01-15,09:00,2026-01-15 09:00:00,Central,330,219,Clear,11.0
2026-01-15,09:00,2026-01-15 09:00:00,North,219,136,Clear,9.3
2026-01-15,09:00,2026-01-15 09:00:00,South,259,182,Clear,8.0
2026-01-15,09:00,2026-01-15 09:00:00,East,203,126,Heavy Rain,20.1
2026-01-15,09:00,2026-01-15 09:00:00,West,212,167,Rain,13.4
2026-01-15,10:00,2026-01-15 10:00:00,Central,219,269,Clear,6.3
2026-01-15,10:00,2026-01-15 10:00:00,North,136,178,Clear,3.5
2026-01-15,10:00,2026-01-15 10:00:00,South,128,228,Clear,2.7
2026-01-15,10:00,2026-01-15 10:00:00,East,131,150,Clear,5.9
2026-01-15,10:00,2026-01-15 10:00:00,West,148,174,Rain,7.5
2026-01-15,11:00,2026-01-15 11:00:00,Central,222,261,Clear,6.7
2026-01-15,11:00,2026-01-15 11:00:00,North,167,190,Cloudy,8.1
2026-01-15,11:00,2026-01-15 11:00:00,South,167,213,Clear,6.1
2026-01-15,11:00,2026-01-15 11:00:00,East,122,151,Clear,3.1
2026-01-15,11:00,2026-01-15 11:00:00,West,143,200,Clear,4.3
2026-01-15,12:00,2026-01-15 12:00:00,Central,216,265,Rain,7.3
2026-01-15,12:00,2026-01-15 12:00:00,North,137,181,Clear,5.4
